property,extreme_class,class_label,rank_after_seeded_shuffle,global_row_index,property_value,used_for_svm_fit
BertzCT,low,0,82,611503,19.219280948873624,True
BertzCT,low,0,83,413647,12.0,True
BertzCT,low,0,84,270196,14.0,True
BertzCT,low,0,85,786256,19.219280948873624,True
BertzCT,low,0,86,703520,19.219280948873624,True
BertzCT,low,0,87,682323,19.219280948873624,True
BertzCT,low,0,88,483390,21.219280948873624,True
BertzCT,low,0,89,156269,27.01955000865388,True
BertzCT,low,0,90,425853,19.219280948873624,True
BertzCT,low,0,91,449263,19.219280948873624,True
BertzCT,low,0,92,10577,25.019550008653876,True
BertzCT,low,0,93,778550,7.509775004326936,True
BertzCT,low,0,94,177810,19.219280948873624,True
BertzCT,low,0,95,345248,12.0,True
BertzCT,low,0,96,393517,19.219280948873624,True
BertzCT,low,0,97,506668,21.219280948873624,True
BertzCT,low,0,98,69133,21.219280948873624,True
BertzCT,low,0,99,712676,21.019550008653876,True
BertzCT,low,0,100,248204,21.219280948873624,True
BertzCT,low,0,101,537547,25.019550008653876,True
BertzCT,low,0,102,129073,19.651484454403228,True
BertzCT,low,0,103,585581,19.219280948873624,True
BertzCT,low,0,104,41415,14.0,True
BertzCT,low,0,105,82681,19.219280948873624,True
BertzCT,low,0,106,566939,21.219280948873624,True
BertzCT,low,0,107,441174,19.219280948873624,True
BertzCT,low,0,108,589638,21.019550008653876,True
BertzCT,low,0,109,390529,12.0,True
BertzCT,low,0,110,546099,19.219280948873624,True
BertzCT,low,0,111,459420,12.0,True
BertzCT,low,0,112,650317,12.0,True
BertzCT,low,0,113,433058,25.019550008653876,True
BertzCT,low,0,114,174506,12.0,True
BertzCT,low,0,115,516700,14.0,True
BertzCT,low,0,116,513950,25.019550008653876,True
BertzCT,low,0,117,164786,12.0,True
BertzCT,low,0,118,51276,27.01955000865388,True
BertzCT,low,0,119,457815,19.219280948873624,True
BertzCT,low,0,120,49314,19.219280948873624,True
BertzCT,low,0,121,544290,19.219280948873624,True
BertzCT,low,0,122,771801,19.219280948873624,True
BertzCT,low,0,123,789995,25.019550008653876,True
BertzCT,low,0,124,466555,21.219280948873624,True
BertzCT,low,0,125,340349,12.0,True
BertzCT,low,0,126,29600,19.219280948873624,True
BertzCT,low,0,127,141281,27.01955000865388,True
BertzCT,low,0,128,668268,14.0,True
BertzCT,low,0,129,484629,12.0,True
BertzCT,low,0,130,748623,12.0,True
BertzCT,low,0,131,607036,19.219280948873624,True
BertzCT,low,0,132,738712,19.219280948873624,True
BertzCT,low,0,133,85424,21.219280948873624,True
BertzCT,low,0,134,245657,12.0,True
BertzCT,low,0,135,35356,21.509775004326936,True
BertzCT,low,0,136,418180,19.219280948873624,True
BertzCT,low,0,137,109428,21.019550008653876,True
BertzCT,low,0,138,556635,19.219280948873624,True
BertzCT,low,0,139,695632,25.019550008653876,True
BertzCT,low,0,140,493283,25.019550008653876,False
BertzCT,low,0,141,768680,12.0,False
BertzCT,low,0,142,50179,27.01955000865388,False
BertzCT,low,0,143,732295,21.219280948873624,False
BertzCT,low,0,144,714446,21.019550008653876,False
BertzCT,low,0,145,177969,25.019550008653876,False
BertzCT,low,0,146,611683,12.0,False
BertzCT,low,0,147,632852,25.019550008653876,False
BertzCT,low,0,148,94853,19.219280948873624,False
BertzCT,low,0,149,791288,19.219280948873624,False
BertzCT,low,0,150,80752,25.019550008653876,False
BertzCT,low,0,151,6635,19.219280948873624,False
BertzCT,low,0,152,590334,19.219280948873624,False
BertzCT,low,0,153,206805,25.019550008653876,False
BertzCT,low,0,154,791040,15.509775004326936,False
BertzCT,low,0,155,745584,19.219280948873624,False
BertzCT,low,0,156,238505,21.509775004326936,False
BertzCT,low,0,157,283942,14.0,False
BertzCT,low,0,158,494712,25.019550008653876,False
BertzCT,low,0,159,25960,19.651484454403228,False
BertzCT,low,0,160,469245,19.219280948873624,False
BertzCT,low,0,161,143240,21.219280948873624,False
BertzCT,low,0,162,484483,25.019550008653876,False
BertzCT,low,0,163,425216,21.219280948873624,False
BertzCT,low,0,164,470714,25.019550008653876,False
BertzCT,low,0,165,369589,25.019550008653876,False
BertzCT,low,0,166,588368,21.219280948873624,False
BertzCT,low,0,167,432840,21.219280948873624,False
BertzCT,low,0,168,115765,21.019550008653876,False
BertzCT,low,0,169,690009,21.219280948873624,False
BertzCT,low,0,170,287312,21.219280948873624,False
BertzCT,low,0,171,523772,25.019550008653876,False
BertzCT,low,0,172,426558,19.219280948873624,False
BertzCT,low,0,173,618531,14.0,False
BertzCT,low,0,174,344208,25.019550008653876,False
BertzCT,low,0,175,211827,19.219280948873624,False
BertzCT,low,0,176,79791,27.01955000865388,False
BertzCT,low,0,177,367901,19.219280948873624,False
BertzCT,low,0,178,659150,19.219280948873624,False
BertzCT,low,0,179,255071,25.019550008653876,False
BertzCT,low,0,180,311320,12.0,False
BertzCT,low,0,181,406270,19.219280948873624,False
BertzCT,low,0,182,722068,25.019550008653876,False
BertzCT,low,0,183,38346,19.219280948873624,False
BertzCT,low,0,184,553695,12.0,False
BertzCT,low,0,185,589511,21.509775004326936,False
BertzCT,low,0,186,430157,21.219280948873624,False
BertzCT,low,0,187,778689,12.0,False
BertzCT,low,0,188,703371,19.219280948873624,False
BertzCT,low,0,189,521288,19.219280948873624,False
BertzCT,low,0,190,669657,19.219280948873624,False
BertzCT,low,0,191,374867,25.019550008653876,False
BertzCT,low,0,192,582175,19.219280948873624,False
BertzCT,low,0,193,672212,19.219280948873624,False
BertzCT,low,0,194,522380,25.019550008653876,False
BertzCT,low,0,195,151571,12.0,False
BertzCT,low,0,196,121124,21.509775004326936,False
BertzCT,low,0,197,280207,7.509775004326936,False
BertzCT,low,0,198,5829,14.0,False
BertzCT,low,0,199,346452,19.219280948873624,False
HeavyAtomCount,high,1,0,8253,35.0,True
HeavyAtomCount,high,1,1,933,35.0,True
HeavyAtomCount,high,1,2,5695,35.0,True
HeavyAtomCount,high,1,3,2361,35.0,True
HeavyAtomCount,high,1,4,1523,35.0,True
HeavyAtomCount,high,1,5,233,35.0,True
HeavyAtomCount,high,1,6,3851,35.0,True
HeavyAtomCount,high,1,7,9598,35.0,True
HeavyAtomCount,high,1,8,8081,35.0,True
HeavyAtomCount,high,1,9,2801,35.0,True
HeavyAtomCount,high,1,10,786,35.0,True
HeavyAtomCount,high,1,11,9849,35.0,True
HeavyAtomCount,high,1,12,5208,35.0,True
HeavyAtomCount,high,1,13,882,35.0,True
HeavyAtomCount,high,1,14,7922,35.0,True
HeavyAtomCount,high,1,15,11035,35.0,True
HeavyAtomCount,high,1,16,10661,35.0,True
HeavyAtomCount,high,1,17,1479,35.0,True
HeavyAtomCount,high,1,18,7614,35.0,True
HeavyAtomCount,high,1,19,2550,35.0,True
HeavyAtomCount,high,1,20,6274,35.0,True
HeavyAtomCount,high,1,21,10572,35.0,True
HeavyAtomCount,high,1,22,8785,35.0,True
HeavyAtomCount,high,1,23,7158,35.0,True
HeavyAtomCount,high,1,24,10454,35.0,True
HeavyAtomCount,high,1,25,8259,35.0,True
HeavyAtomCount,high,1,26,895,35.0,True
HeavyAtomCount,high,1,27,10999,35.0,True
HeavyAtomCount,high,1,28,8030,35.0,True
HeavyAtomCount,high,1,29,9280,35.0,True
HeavyAtomCount,high,1,30,3781,35.0,True
HeavyAtomCount,high,1,31,3401,35.0,True
HeavyAtomCount,high,1,32,5063,35.0,True
HeavyAtomCount,high,1,33,2567,35.0,True
HeavyAtomCount,high,1,34,295,35.0,True
HeavyAtomCount,high,1,35,4569,35.0,True
HeavyAtomCount,high,1,36,8094,35.0,True
HeavyAtomCount,high,1,37,7365,35.0,True
HeavyAtomCount,high,1,38,9766,35.0,True
HeavyAtomCount,high,1,39,4642,35.0,True
HeavyAtomCount,high,1,40,10477,35.0,True
HeavyAtomCount,high,1,41,1282,35.0,True
HeavyAtomCount,high,1,42,86,35.0,True
HeavyAtomCount,high,1,43,1129,35.0,True
HeavyAtomCount,high,1,44,9673,35.0,True
HeavyAtomCount,high,1,45,3236,35.0,True
HeavyAtomCount,high,1,46,4971,35.0,True
HeavyAtomCount,high,1,47,294,35.0,True
HeavyAtomCount,high,1,48,2647,35.0,True
HeavyAtomCount,high,1,49,4075,35.0,True
HeavyAtomCount,high,1,50,4054,35.0,True
HeavyAtomCount,high,1,51,4789,35.0,True
HeavyAtomCount,high,1,52,4391,35.0,True
HeavyAtomCount,high,1,53,938,35.0,True
HeavyAtomCount,high,1,54,5299,35.0,True
HeavyAtomCount,high,1,55,7377,35.0,True
HeavyAtomCount,high,1,56,9926,35.0,True
HeavyAtomCount,high,1,57,4626,35.0,True
HeavyAtomCount,high,1,58,66,35.0,True
HeavyAtomCount,high,1,59,4264,35.0,True
HeavyAtomCount,high,1,60,1268,35.0,True
HeavyAtomCount,high,1,61,124,35.0,True
HeavyAtomCount,high,1,62,7835,35.0,True
HeavyAtomCount,high,1,63,3914,35.0,True
HeavyAtomCount,high,1,64,3379,35.0,True
HeavyAtomCount,high,1,65,5058,35.0,True
HeavyAtomCount,high,1,66,2747,35.0,True
HeavyAtomCount,high,1,67,3098,35.0,True
HeavyAtomCount,high,1,68,2579,35.0,True
HeavyAtomCount,high,1,69,944,35.0,True
HeavyAtomCount,high,1,70,8632,35.0,True
HeavyAtomCount,high,1,71,472,35.0,True
HeavyAtomCount,high,1,72,5425,35.0,True
HeavyAtomCount,high,1,73,5897,35.0,True
HeavyAtomCount,high,1,74,39,35.0,True
HeavyAtomCount,high,1,75,11110,35.0,True
HeavyAtomCount,high,1,76,4304,35.0,True
HeavyAtomCount,high,1,77,2944,35.0,True
HeavyAtomCount,high,1,78,5651,35.0,True
HeavyAtomCount,high,1,79,3853,35.0,True
HeavyAtomCount,high,1,80,1797,35.0,True
HeavyAtomCount,high,1,81,7285,35.0,True
HeavyAtomCount,high,1,82,9282,35.0,True
HeavyAtomCount,high,1,83,10327,35.0,True
HeavyAtomCount,high,1,84,542,35.0,True
HeavyAtomCount,high,1,85,8885,35.0,True
HeavyAtomCount,high,1,86,6735,35.0,True
HeavyAtomCount,high,1,87,173,35.0,True
HeavyAtomCount,high,1,88,4135,35.0,True
HeavyAtomCount,high,1,89,6632,35.0,True
HeavyAtomCount,high,1,90,2378,35.0,True
HeavyAtomCount,high,1,91,9702,35.0,True
HeavyAtomCount,high,1,92,7431,35.0,True
HeavyAtomCount,high,1,93,6422,35.0,True
HeavyAtomCount,high,1,94,6640,35.0,True
HeavyAtomCount,high,1,95,10701,35.0,True
HeavyAtomCount,high,1,96,7995,35.0,True
HeavyAtomCount,high,1,97,7317,35.0,True
HeavyAtomCount,high,1,98,5224,35.0,True
HeavyAtomCount,high,1,99,9569,35.0,True
HeavyAtomCount,high,1,100,10958,35.0,True
HeavyAtomCount,high,1,101,4063,35.0,True
HeavyAtomCount,high,1,102,2328,35.0,True
HeavyAtomCount,high,1,103,4493,35.0,True
HeavyAtomCount,high,1,104,6961,35.0,True
HeavyAtomCount,high,1,105,726,35.0,True
HeavyAtomCount,high,1,106,10729,35.0,True
HeavyAtomCount,high,1,107,3849,35.0,True
HeavyAtomCount,high,1,108,8707,35.0,True
HeavyAtomCount,high,1,109,6042,35.0,True
HeavyAtomCount,high,1,110,9874,35.0,True
HeavyAtomCount,high,1,111,3444,35.0,True
HeavyAtomCount,high,1,112,11079,35.0,True
HeavyAtomCount,high,1,113,5422,35.0,True
HeavyAtomCount,high,1,114,4524,35.0,True
HeavyAtomCount,high,1,115,4928,35.0,True
HeavyAtomCount,high,1,116,3476,35.0,True
HeavyAtomCount,high,1,117,5953,35.0,True
HeavyAtomCount,high,1,118,843,35.0,True
HeavyAtomCount,high,1,119,8153,35.0,True
HeavyAtomCount,high,1,120,4597,35.0,True
HeavyAtomCount,high,1,121,4631,35.0,True
HeavyAtomCount,high,1,122,4292,35.0,True
HeavyAtomCount,high,1,123,9340,35.0,True
HeavyAtomCount,high,1,124,2878,35.0,True
HeavyAtomCount,high,1,125,3089,35.0,True
HeavyAtomCount,high,1,126,9814,35.0,True
HeavyAtomCount,high,1,127,4818,35.0,True
HeavyAtomCount,high,1,128,3407,35.0,True
HeavyAtomCount,high,1,129,9131,35.0,True
HeavyAtomCount,high,1,130,8091,35.0,True
HeavyAtomCount,high,1,131,6633,35.0,True
HeavyAtomCount,high,1,132,10228,35.0,True
HeavyAtomCount,high,1,133,5844,35.0,True
HeavyAtomCount,high,1,134,3616,35.0,True
HeavyAtomCount,high,1,135,9498,35.0,True
HeavyAtomCount,high,1,136,331,35.0,True
HeavyAtomCount,high,1,137,5734,35.0,True
HeavyAtomCount,high,1,138,7928,35.0,True
HeavyAtomCount,high,1,139,3014,35.0,True
HeavyAtomCount,high,1,140,49,35.0,False
HeavyAtomCount,high,1,141,2179,35.0,False
HeavyAtomCount,high,1,142,6276,35.0,False
HeavyAtomCount,high,1,143,718,35.0,False
HeavyAtomCount,high,1,144,10031,35.0,False
HeavyAtomCount,high,1,145,2607,35.0,False
HeavyAtomCount,high,1,146,3793,35.0,False
HeavyAtomCount,high,1,147,8892,35.0,False
HeavyAtomCount,high,1,148,1916,35.0,False
HeavyAtomCount,high,1,149,3386,35.0,False
HeavyAtomCount,high,1,150,9520,35.0,False
HeavyAtomCount,high,1,151,6989,35.0,False
HeavyAtomCount,high,1,152,8442,35.0,False
HeavyAtomCount,high,1,153,5178,35.0,False
HeavyAtomCount,high,1,154,8819,35.0,False
HeavyAtomCount,high,1,155,449,35.0,False
HeavyAtomCount,high,1,156,7817,35.0,False
HeavyAtomCount,high,1,157,2233,35.0,False
HeavyAtomCount,high,1,158,9632,35.0,False
HeavyAtomCount,high,1,159,2939,35.0,False
HeavyAtomCount,high,1,160,2828,35.0,False
HeavyAtomCount,high,1,161,9170,35.0,False
HeavyAtomCount,high,1,162,859,35.0,False
HeavyAtomCount,high,1,163,9568,35.0,False
HeavyAtomCount,high,1,164,601,35.0,False
HeavyAtomCount,high,1,165,2924,35.0,False
HeavyAtomCount,high,1,166,5347,35.0,False
HeavyAtomCount,high,1,167,7528,35.0,False
HeavyAtomCount,high,1,168,1149,35.0,False
HeavyAtomCount,high,1,169,610,35.0,False
HeavyAtomCount,high,1,170,2239,35.0,False
HeavyAtomCount,high,1,171,10194,35.0,False
HeavyAtomCount,high,1,172,1316,35.0,False
HeavyAtomCount,high,1,173,1138,35.0,False
HeavyAtomCount,high,1,174,2845,35.0,False
HeavyAtomCount,high,1,175,1467,35.0,False
HeavyAtomCount,high,1,176,3833,35.0,False
HeavyAtomCount,high,1,177,2535,35.0,False
HeavyAtomCount,high,1,178,220,35.0,False
HeavyAtomCount,high,1,179,5009,35.0,False
HeavyAtomCount,high,1,180,9753,35.0,False
HeavyAtomCount,high,1,181,7617,35.0,False
HeavyAtomCount,high,1,182,10165,35.0,False
HeavyAtomCount,high,1,183,2174,35.0,False
HeavyAtomCount,high,1,184,5375,35.0,False
HeavyAtomCount,high,1,185,856,35.0,False
HeavyAtomCount,high,1,186,778,35.0,False
HeavyAtomCount,high,1,187,9187,35.0,False
HeavyAtomCount,high,1,188,3069,35.0,False
HeavyAtomCount,high,1,189,2372,35.0,False
HeavyAtomCount,high,1,190,5560,35.0,False
HeavyAtomCount,high,1,191,7651,35.0,False
HeavyAtomCount,high,1,192,9979,35.0,False
HeavyAtomCount,high,1,193,585,35.0,False
HeavyAtomCount,high,1,194,7732,35.0,False
HeavyAtomCount,high,1,195,10951,35.0,False
HeavyAtomCount,high,1,196,1475,35.0,False
HeavyAtomCount,high,1,197,4758,35.0,False
HeavyAtomCount,high,1,198,10739,35.0,False
HeavyAtomCount,high,1,199,7435,35.0,False
HeavyAtomCount,low,0,0,249546,5.0,True
HeavyAtomCount,low,0,1,44250,5.0,True
HeavyAtomCount,low,0,2,537723,5.0,True
HeavyAtomCount,low,0,3,203292,6.0,True
HeavyAtomCount,low,0,4,270196,5.0,True
HeavyAtomCount,low,0,5,69869,6.0,True
HeavyAtomCount,low,0,6,55182,6.0,True
HeavyAtomCount,low,0,7,677943,5.0,True
HeavyAtomCount,low,0,8,108508,6.0,True
HeavyAtomCount,low,0,9,1772,6.0,True
HeavyAtomCount,low,0,10,191221,6.0,True
HeavyAtomCount,low,0,11,85866,6.0,True
HeavyAtomCount,low,0,12,631196,5.0,True
HeavyAtomCount,low,0,13,128159,6.0,True
HeavyAtomCount,low,0,14,156269,5.0,True
HeavyAtomCount,low,0,15,516700,5.0,True
HeavyAtomCount,low,0,16,82681,6.0,True
HeavyAtomCount,low,0,17,507778,5.0,True
HeavyAtomCount,low,0,18,139118,6.0,True
HeavyAtomCount,low,0,19,109676,6.0,True
HeavyAtomCount,low,0,20,70450,6.0,True
HeavyAtomCount,low,0,21,194599,6.0,True
HeavyAtomCount,low,0,22,32231,5.0,True
HeavyAtomCount,low,0,23,9035,6.0,True
HeavyAtomCount,low,0,24,567985,5.0,True
HeavyAtomCount,low,0,25,208776,6.0,True
HeavyAtomCount,low,0,26,138469,6.0,True
HeavyAtomCount,low,0,27,53787,6.0,True
HeavyAtomCount,low,0,28,140317,6.0,True
HeavyAtomCount,low,0,29,568500,5.0,True
HeavyAtomCount,low,0,30,220704,6.0,True
HeavyAtomCount,low,0,31,605597,5.0,True
HeavyAtomCount,low,0,32,158676,6.0,True
HeavyAtomCount,low,0,33,77824,6.0,True
HeavyAtomCount,low,0,34,76781,6.0,True
HeavyAtomCount,low,0,35,160749,6.0,True
HeavyAtomCount,low,0,36,139044,6.0,True
HeavyAtomCount,low,0,37,66752,5.0,True
HeavyAtomCount,low,0,38,164693,6.0,True
HeavyAtomCount,low,0,39,123140,6.0,True
HeavyAtomCount,low,0,40,50267,5.0,True
HeavyAtomCount,low,0,41,5829,5.0,True
HeavyAtomCount,low,0,42,50179,5.0,True
HeavyAtomCount,low,0,43,577091,5.0,True
HeavyAtomCount,low,0,44,690009,5.0,True
HeavyAtomCount,low,0,45,93190,6.0,True
HeavyAtomCount,low,0,46,111068,6.0,True
HeavyAtomCount,low,0,47,75289,6.0,True
HeavyAtomCount,low,0,48,109428,6.0,True
HeavyAtomCount,low,0,49,45883,6.0,True
HeavyAtomCount,low,0,50,103013,6.0,True
HeavyAtomCount,low,0,51,789688,5.0,True
HeavyAtomCount,low,0,52,668268,5.0,True
HeavyAtomCount,low,0,53,99668,6.0,True
HeavyAtomCount,low,0,54,442323,5.0,True
HeavyAtomCount,low,0,55,215930,6.0,True
HeavyAtomCount,low,0,56,618531,5.0,True
HeavyAtomCount,low,0,57,130818,6.0,True
HeavyAtomCount,low,0,58,148906,6.0,True
HeavyAtomCount,low,0,59,170023,6.0,True
HeavyAtomCount,low,0,60,6635,6.0,True
HeavyAtomCount,low,0,61,163470,6.0,True
HeavyAtomCount,low,0,62,182932,6.0,True
HeavyAtomCount,low,0,63,2547,6.0,True
HeavyAtomCount,low,0,64,65451,6.0,True
HeavyAtomCount,low,0,65,734795,5.0,True
HeavyAtomCount,low,0,66,164786,6.0,True
HeavyAtomCount,low,0,67,182487,6.0,True
HeavyAtomCount,low,0,68,177810,6.0,True
HeavyAtomCount,low,0,69,143240,6.0,True
HeavyAtomCount,low,0,70,141281,5.0,True
HeavyAtomCount,low,0,71,640189,5.0,True
HeavyAtomCount,low,0,72,193148,5.0,True
HeavyAtomCount,low,0,73,104478,6.0,True
HeavyAtomCount,low,0,74,98270,5.0,True
HeavyAtomCount,low,0,75,111338,5.0,True
HeavyAtomCount,low,0,76,718499,5.0,True
HeavyAtomCount,low,0,77,169686,6.0,True
HeavyAtomCount,low,0,78,36386,6.0,True
HeavyAtomCount,low,0,79,610610,5.0,True
HeavyAtomCount,low,0,80,69133,6.0,True
HeavyAtomCount,low,0,81,782433,5.0,True
HeavyAtomCount,low,0,82,14512,6.0,True
HeavyAtomCount,low,0,83,155766,5.0,True
HeavyAtomCount,low,0,84,307938,5.0,True
HeavyAtomCount,low,0,85,43065,6.0,True
HeavyAtomCount,low,0,86,29600,6.0,True
HeavyAtomCount,low,0,87,24187,6.0,True
HeavyAtomCount,low,0,88,128754,6.0,True
HeavyAtomCount,low,0,89,241449,6.0,True
HeavyAtomCount,low,0,90,718807,5.0,True
HeavyAtomCount,low,0,91,777396,5.0,True
HeavyAtomCount,low,0,92,161810,6.0,True
HeavyAtomCount,low,0,93,41415,5.0,True
HeavyAtomCount,low,0,94,575054,5.0,True
HeavyAtomCount,low,0,95,135940,5.0,True
HeavyAtomCount,low,0,96,705017,5.0,True
HeavyAtomCount,low,0,97,131210,6.0,True
HeavyAtomCount,low,0,98,70073,6.0,True
HeavyAtomCount,low,0,99,68629,6.0,True
HeavyAtomCount,low,0,100,85424,6.0,True
HeavyAtomCount,low,0,101,215002,6.0,True
HeavyAtomCount,low,0,102,51036,6.0,True
HeavyAtomCount,low,0,103,13616,6.0,True
HeavyAtomCount,low,0,104,306896,5.0,True
HeavyAtomCount,low,0,105,517592,5.0,True
HeavyAtomCount,low,0,106,132812,6.0,True
HeavyAtomCount,low,0,107,739906,5.0,True
HeavyAtomCount,low,0,108,61304,6.0,True
HeavyAtomCount,low,0,109,152265,5.0,True
HeavyAtomCount,low,0,110,5723,6.0,True
HeavyAtomCount,low,0,111,160706,5.0,True
HeavyAtomCount,low,0,112,269764,5.0,True
HeavyAtomCount,low,0,113,191314,6.0,True
HeavyAtomCount,low,0,114,79791,5.0,True
HeavyAtomCount,low,0,115,326744,5.0,True
HeavyAtomCount,low,0,116,209001,6.0,True
HeavyAtomCount,low,0,117,79427,5.0,True
HeavyAtomCount,low,0,118,231439,6.0,True
HeavyAtomCount,low,0,119,778550,5.0,True
HeavyAtomCount,low,0,120,483390,5.0,True
HeavyAtomCount,low,0,121,4219,6.0,True
HeavyAtomCount,low,0,122,42605,6.0,True
HeavyAtomCount,low,0,123,226656,6.0,True
HeavyAtomCount,low,0,124,128290,6.0,True
HeavyAtomCount,low,0,125,112206,5.0,True
HeavyAtomCount,low,0,126,466592,5.0,True
HeavyAtomCount,low,0,127,235847,6.0,True
HeavyAtomCount,low,0,128,407828,5.0,True
HeavyAtomCount,low,0,129,167237,5.0,True
HeavyAtomCount,low,0,130,271339,5.0,True
HeavyAtomCount,low,0,131,14329,6.0,True
HeavyAtomCount,low,0,132,38346,6.0,True
HeavyAtomCount,low,0,133,75336,6.0,True
HeavyAtomCount,low,0,134,99623,5.0,True
HeavyAtomCount,low,0,135,145439,6.0,True
HeavyAtomCount,low,0,136,716694,5.0,True
HeavyAtomCount,low,0,137,55268,6.0,True
HeavyAtomCount,low,0,138,7712,6.0,True
HeavyAtomCount,low,0,139,220769,6.0,True
HeavyAtomCount,low,0,140,196350,6.0,False
HeavyAtomCount,low,0,141,280207,5.0,False
HeavyAtomCount,low,0,142,230933,6.0,False
HeavyAtomCount,low,0,143,145097,6.0,False
HeavyAtomCount,low,0,144,68980,6.0,False
HeavyAtomCount,low,0,145,172869,6.0,False
HeavyAtomCount,low,0,146,237962,5.0,False
HeavyAtomCount,low,0,147,217559,6.0,False
HeavyAtomCount,low,0,148,523690,5.0,False
HeavyAtomCount,low,0,149,43689,6.0,False
HeavyAtomCount,low,0,150,165219,6.0,False
HeavyAtomCount,low,0,151,466555,5.0,False
HeavyAtomCount,low,0,152,14053,6.0,False
HeavyAtomCount,low,0,153,174506,6.0,False
HeavyAtomCount,low,0,154,464104,5.0,False
HeavyAtomCount,low,0,155,42325,6.0,False
HeavyAtomCount,low,0,156,151571,6.0,False
HeavyAtomCount,low,0,157,325729,5.0,False
HeavyAtomCount,low,0,158,202736,6.0,False
HeavyAtomCount,low,0,159,49085,6.0,False
HeavyAtomCount,low,0,160,781686,5.0,False
HeavyAtomCount,low,0,161,79381,6.0,False
HeavyAtomCount,low,0,162,193137,6.0,False
HeavyAtomCount,low,0,163,115765,6.0,False
HeavyAtomCount,low,0,164,192798,6.0,False
HeavyAtomCount,low,0,165,184824,6.0,False
HeavyAtomCount,low,0,166,133721,6.0,False
HeavyAtomCount,low,0,167,122097,6.0,False
HeavyAtomCount,low,0,168,57624,6.0,False
HeavyAtomCount,low,0,169,139911,6.0,False
HeavyAtomCount,low,0,170,92329,6.0,False
HeavyAtomCount,low,0,171,211533,6.0,False
HeavyAtomCount,low,0,172,732295,5.0,False
HeavyAtomCount,low,0,173,356485,5.0,False
HeavyAtomCount,low,0,174,182882,6.0,False
HeavyAtomCount,low,0,175,588717,5.0,False
HeavyAtomCount,low,0,176,234330,6.0,False
HeavyAtomCount,low,0,177,670555,5.0,False
HeavyAtomCount,low,0,178,15131,6.0,False
HeavyAtomCount,low,0,179,175082,6.0,False
HeavyAtomCount,low,0,180,105565,5.0,False
HeavyAtomCount,low,0,181,714496,5.0,False
HeavyAtomCount,low,0,182,221912,6.0,False
HeavyAtomCount,low,0,183,481436,5.0,False
HeavyAtomCount,low,0,184,191175,5.0,False
HeavyAtomCount,low,0,185,159132,6.0,False
HeavyAtomCount,low,0,186,117747,6.0,False
HeavyAtomCount,low,0,187,283942,5.0,False
HeavyAtomCount,low,0,188,24559,6.0,False
HeavyAtomCount,low,0,189,534,6.0,False
HeavyAtomCount,low,0,190,17804,6.0,False
HeavyAtomCount,low,0,191,188354,6.0,False
HeavyAtomCount,low,0,192,7979,6.0,False
HeavyAtomCount,low,0,193,17981,6.0,False
HeavyAtomCount,low,0,194,210903,6.0,False
HeavyAtomCount,low,0,195,51276,5.0,False
HeavyAtomCount,low,0,196,151544,6.0,False
HeavyAtomCount,low,0,197,21325,5.0,False
HeavyAtomCount,low,0,198,292108,5.0,False
HeavyAtomCount,low,0,199,656218,5.0,False
