property,tail,class_label,global_row_index,property_value,used_for_svm_fit
HeavyAtomCount,high,1,938,35.0,True
HeavyAtomCount,high,1,5299,35.0,True
HeavyAtomCount,high,1,7377,35.0,True
HeavyAtomCount,high,1,9926,35.0,True
HeavyAtomCount,high,1,4626,35.0,True
HeavyAtomCount,high,1,66,35.0,True
HeavyAtomCount,high,1,4264,35.0,True
HeavyAtomCount,high,1,1268,35.0,True
HeavyAtomCount,high,1,124,35.0,True
HeavyAtomCount,high,1,7835,35.0,True
HeavyAtomCount,high,1,3914,35.0,True
HeavyAtomCount,high,1,3379,35.0,True
HeavyAtomCount,high,1,5058,35.0,True
HeavyAtomCount,high,1,2747,35.0,True
HeavyAtomCount,high,1,3098,35.0,True
HeavyAtomCount,high,1,2579,35.0,True
HeavyAtomCount,high,1,944,35.0,True
HeavyAtomCount,high,1,8632,35.0,True
HeavyAtomCount,high,1,472,35.0,True
HeavyAtomCount,high,1,5425,35.0,True
HeavyAtomCount,high,1,5897,35.0,True
HeavyAtomCount,high,1,39,35.0,True
HeavyAtomCount,high,1,11110,35.0,True
HeavyAtomCount,high,1,4304,35.0,True
HeavyAtomCount,high,1,2944,35.0,True
HeavyAtomCount,high,1,5651,35.0,True
HeavyAtomCount,high,1,3853,35.0,True
HeavyAtomCount,high,1,1797,35.0,True
HeavyAtomCount,high,1,7285,35.0,True
HeavyAtomCount,high,1,9282,35.0,True
HeavyAtomCount,high,1,10327,35.0,True
HeavyAtomCount,high,1,542,35.0,True
HeavyAtomCount,high,1,8885,35.0,True
HeavyAtomCount,high,1,6735,35.0,True
HeavyAtomCount,high,1,173,35.0,True
HeavyAtomCount,high,1,4135,35.0,True
HeavyAtomCount,high,1,6632,35.0,True
HeavyAtomCount,high,1,2378,35.0,True
HeavyAtomCount,high,1,9702,35.0,True
HeavyAtomCount,high,1,7431,35.0,True
HeavyAtomCount,high,1,6422,35.0,True
HeavyAtomCount,high,1,6640,35.0,True
HeavyAtomCount,high,1,10701,35.0,True
HeavyAtomCount,high,1,7995,35.0,True
HeavyAtomCount,high,1,7317,35.0,True
HeavyAtomCount,high,1,5224,35.0,True
HeavyAtomCount,high,1,9569,35.0,True
HeavyAtomCount,high,1,10958,35.0,True
HeavyAtomCount,high,1,4063,35.0,True
HeavyAtomCount,high,1,2328,35.0,True
HeavyAtomCount,high,1,4493,35.0,True
HeavyAtomCount,high,1,6961,35.0,True
HeavyAtomCount,high,1,726,35.0,True
HeavyAtomCount,high,1,10729,35.0,True
HeavyAtomCount,high,1,3849,35.0,True
HeavyAtomCount,high,1,8707,35.0,True
HeavyAtomCount,high,1,6042,35.0,True
HeavyAtomCount,high,1,9874,35.0,True
HeavyAtomCount,high,1,3444,35.0,True
HeavyAtomCount,high,1,11079,35.0,True
HeavyAtomCount,high,1,5422,35.0,True
HeavyAtomCount,high,1,4524,35.0,True
HeavyAtomCount,high,1,4928,35.0,True
HeavyAtomCount,high,1,3476,35.0,True
HeavyAtomCount,high,1,5953,35.0,True
HeavyAtomCount,high,1,843,35.0,True
HeavyAtomCount,high,1,8153,35.0,True
HeavyAtomCount,high,1,4597,35.0,True
HeavyAtomCount,high,1,4631,35.0,True
HeavyAtomCount,high,1,4292,35.0,True
HeavyAtomCount,high,1,9340,35.0,True
HeavyAtomCount,high,1,2878,35.0,True
HeavyAtomCount,high,1,3089,35.0,True
HeavyAtomCount,high,1,9814,35.0,True
HeavyAtomCount,high,1,4818,35.0,True
HeavyAtomCount,high,1,3407,35.0,True
HeavyAtomCount,high,1,9131,35.0,True
HeavyAtomCount,high,1,8091,35.0,True
HeavyAtomCount,high,1,6633,35.0,True
HeavyAtomCount,high,1,10228,35.0,True
HeavyAtomCount,high,1,5844,35.0,True
HeavyAtomCount,high,1,3616,35.0,True
HeavyAtomCount,high,1,9498,35.0,True
HeavyAtomCount,high,1,331,35.0,True
HeavyAtomCount,high,1,5734,35.0,True
HeavyAtomCount,high,1,7928,35.0,True
HeavyAtomCount,high,1,3014,35.0,True
HeavyAtomCount,high,1,49,35.0,False
HeavyAtomCount,high,1,2179,35.0,False
HeavyAtomCount,high,1,6276,35.0,False
HeavyAtomCount,high,1,718,35.0,False
HeavyAtomCount,high,1,10031,35.0,False
HeavyAtomCount,high,1,2607,35.0,False
HeavyAtomCount,high,1,3793,35.0,False
HeavyAtomCount,high,1,8892,35.0,False
HeavyAtomCount,high,1,1916,35.0,False
HeavyAtomCount,high,1,3386,35.0,False
HeavyAtomCount,high,1,9520,35.0,False
HeavyAtomCount,high,1,6989,35.0,False
HeavyAtomCount,high,1,8442,35.0,False
HeavyAtomCount,high,1,5178,35.0,False
HeavyAtomCount,high,1,8819,35.0,False
HeavyAtomCount,high,1,449,35.0,False
HeavyAtomCount,high,1,7817,35.0,False
HeavyAtomCount,high,1,2233,35.0,False
HeavyAtomCount,high,1,9632,35.0,False
HeavyAtomCount,high,1,2939,35.0,False
HeavyAtomCount,high,1,2828,35.0,False
HeavyAtomCount,high,1,9170,35.0,False
HeavyAtomCount,high,1,859,35.0,False
HeavyAtomCount,high,1,9568,35.0,False
HeavyAtomCount,high,1,601,35.0,False
HeavyAtomCount,high,1,2924,35.0,False
HeavyAtomCount,high,1,5347,35.0,False
HeavyAtomCount,high,1,7528,35.0,False
HeavyAtomCount,high,1,1149,35.0,False
HeavyAtomCount,high,1,610,35.0,False
HeavyAtomCount,high,1,2239,35.0,False
HeavyAtomCount,high,1,10194,35.0,False
HeavyAtomCount,high,1,1316,35.0,False
HeavyAtomCount,high,1,1138,35.0,False
HeavyAtomCount,high,1,2845,35.0,False
HeavyAtomCount,high,1,1467,35.0,False
HeavyAtomCount,high,1,3833,35.0,False
HeavyAtomCount,high,1,2535,35.0,False
HeavyAtomCount,high,1,220,35.0,False
HeavyAtomCount,high,1,5009,35.0,False
HeavyAtomCount,high,1,9753,35.0,False
HeavyAtomCount,high,1,7617,35.0,False
HeavyAtomCount,high,1,10165,35.0,False
HeavyAtomCount,high,1,2174,35.0,False
HeavyAtomCount,high,1,5375,35.0,False
HeavyAtomCount,high,1,856,35.0,False
HeavyAtomCount,high,1,778,35.0,False
HeavyAtomCount,high,1,9187,35.0,False
HeavyAtomCount,high,1,3069,35.0,False
HeavyAtomCount,high,1,2372,35.0,False
HeavyAtomCount,high,1,5560,35.0,False
HeavyAtomCount,high,1,7651,35.0,False
HeavyAtomCount,high,1,9979,35.0,False
HeavyAtomCount,high,1,585,35.0,False
HeavyAtomCount,high,1,7732,35.0,False
HeavyAtomCount,high,1,10951,35.0,False
HeavyAtomCount,high,1,1475,35.0,False
HeavyAtomCount,high,1,4758,35.0,False
HeavyAtomCount,high,1,10739,35.0,False
HeavyAtomCount,high,1,7435,35.0,False
HeavyAtomCount,low,0,249546,5.0,True
HeavyAtomCount,low,0,44250,5.0,True
HeavyAtomCount,low,0,537723,5.0,True
HeavyAtomCount,low,0,203292,6.0,True
HeavyAtomCount,low,0,270196,5.0,True
HeavyAtomCount,low,0,69869,6.0,True
HeavyAtomCount,low,0,55182,6.0,True
HeavyAtomCount,low,0,677943,5.0,True
HeavyAtomCount,low,0,108508,6.0,True
HeavyAtomCount,low,0,1772,6.0,True
HeavyAtomCount,low,0,191221,6.0,True
HeavyAtomCount,low,0,85866,6.0,True
HeavyAtomCount,low,0,631196,5.0,True
HeavyAtomCount,low,0,128159,6.0,True
HeavyAtomCount,low,0,156269,5.0,True
HeavyAtomCount,low,0,516700,5.0,True
HeavyAtomCount,low,0,82681,6.0,True
HeavyAtomCount,low,0,507778,5.0,True
HeavyAtomCount,low,0,139118,6.0,True
HeavyAtomCount,low,0,109676,6.0,True
HeavyAtomCount,low,0,70450,6.0,True
HeavyAtomCount,low,0,194599,6.0,True
HeavyAtomCount,low,0,32231,5.0,True
HeavyAtomCount,low,0,9035,6.0,True
HeavyAtomCount,low,0,567985,5.0,True
HeavyAtomCount,low,0,208776,6.0,True
HeavyAtomCount,low,0,138469,6.0,True
HeavyAtomCount,low,0,53787,6.0,True
HeavyAtomCount,low,0,140317,6.0,True
HeavyAtomCount,low,0,568500,5.0,True
HeavyAtomCount,low,0,220704,6.0,True
HeavyAtomCount,low,0,605597,5.0,True
HeavyAtomCount,low,0,158676,6.0,True
HeavyAtomCount,low,0,77824,6.0,True
HeavyAtomCount,low,0,76781,6.0,True
HeavyAtomCount,low,0,160749,6.0,True
HeavyAtomCount,low,0,139044,6.0,True
HeavyAtomCount,low,0,66752,5.0,True
HeavyAtomCount,low,0,164693,6.0,True
HeavyAtomCount,low,0,123140,6.0,True
HeavyAtomCount,low,0,50267,5.0,True
HeavyAtomCount,low,0,5829,5.0,True
HeavyAtomCount,low,0,50179,5.0,True
HeavyAtomCount,low,0,577091,5.0,True
HeavyAtomCount,low,0,690009,5.0,True
HeavyAtomCount,low,0,93190,6.0,True
HeavyAtomCount,low,0,111068,6.0,True
HeavyAtomCount,low,0,75289,6.0,True
HeavyAtomCount,low,0,109428,6.0,True
HeavyAtomCount,low,0,45883,6.0,True
HeavyAtomCount,low,0,103013,6.0,True
HeavyAtomCount,low,0,789688,5.0,True
HeavyAtomCount,low,0,668268,5.0,True
HeavyAtomCount,low,0,99668,6.0,True
HeavyAtomCount,low,0,442323,5.0,True
HeavyAtomCount,low,0,215930,6.0,True
HeavyAtomCount,low,0,618531,5.0,True
HeavyAtomCount,low,0,130818,6.0,True
HeavyAtomCount,low,0,148906,6.0,True
HeavyAtomCount,low,0,170023,6.0,True
HeavyAtomCount,low,0,6635,6.0,True
HeavyAtomCount,low,0,163470,6.0,True
HeavyAtomCount,low,0,182932,6.0,True
HeavyAtomCount,low,0,2547,6.0,True
HeavyAtomCount,low,0,65451,6.0,True
HeavyAtomCount,low,0,734795,5.0,True
HeavyAtomCount,low,0,164786,6.0,True
HeavyAtomCount,low,0,182487,6.0,True
HeavyAtomCount,low,0,177810,6.0,True
HeavyAtomCount,low,0,143240,6.0,True
HeavyAtomCount,low,0,141281,5.0,True
HeavyAtomCount,low,0,640189,5.0,True
HeavyAtomCount,low,0,193148,5.0,True
HeavyAtomCount,low,0,104478,6.0,True
HeavyAtomCount,low,0,98270,5.0,True
HeavyAtomCount,low,0,111338,5.0,True
HeavyAtomCount,low,0,718499,5.0,True
HeavyAtomCount,low,0,169686,6.0,True
HeavyAtomCount,low,0,36386,6.0,True
HeavyAtomCount,low,0,610610,5.0,True
HeavyAtomCount,low,0,69133,6.0,True
HeavyAtomCount,low,0,782433,5.0,True
HeavyAtomCount,low,0,14512,6.0,True
HeavyAtomCount,low,0,155766,5.0,True
HeavyAtomCount,low,0,307938,5.0,True
HeavyAtomCount,low,0,43065,6.0,True
HeavyAtomCount,low,0,29600,6.0,True
HeavyAtomCount,low,0,24187,6.0,True
HeavyAtomCount,low,0,128754,6.0,True
HeavyAtomCount,low,0,241449,6.0,True
HeavyAtomCount,low,0,718807,5.0,True
HeavyAtomCount,low,0,777396,5.0,True
HeavyAtomCount,low,0,161810,6.0,True
HeavyAtomCount,low,0,41415,5.0,True
HeavyAtomCount,low,0,575054,5.0,True
HeavyAtomCount,low,0,135940,5.0,True
HeavyAtomCount,low,0,705017,5.0,True
HeavyAtomCount,low,0,131210,6.0,True
HeavyAtomCount,low,0,70073,6.0,True
HeavyAtomCount,low,0,68629,6.0,True
HeavyAtomCount,low,0,85424,6.0,True
HeavyAtomCount,low,0,215002,6.0,True
HeavyAtomCount,low,0,51036,6.0,True
HeavyAtomCount,low,0,13616,6.0,True
HeavyAtomCount,low,0,306896,5.0,True
HeavyAtomCount,low,0,517592,5.0,True
HeavyAtomCount,low,0,132812,6.0,True
HeavyAtomCount,low,0,739906,5.0,True
HeavyAtomCount,low,0,61304,6.0,True
HeavyAtomCount,low,0,152265,5.0,True
HeavyAtomCount,low,0,5723,6.0,True
HeavyAtomCount,low,0,160706,5.0,True
HeavyAtomCount,low,0,269764,5.0,True
HeavyAtomCount,low,0,191314,6.0,True
HeavyAtomCount,low,0,79791,5.0,True
HeavyAtomCount,low,0,326744,5.0,True
HeavyAtomCount,low,0,209001,6.0,True
HeavyAtomCount,low,0,79427,5.0,True
HeavyAtomCount,low,0,231439,6.0,True
HeavyAtomCount,low,0,778550,5.0,True
HeavyAtomCount,low,0,483390,5.0,True
HeavyAtomCount,low,0,4219,6.0,True
HeavyAtomCount,low,0,42605,6.0,True
HeavyAtomCount,low,0,226656,6.0,True
HeavyAtomCount,low,0,128290,6.0,True
HeavyAtomCount,low,0,112206,5.0,True
HeavyAtomCount,low,0,466592,5.0,True
HeavyAtomCount,low,0,235847,6.0,True
HeavyAtomCount,low,0,407828,5.0,True
HeavyAtomCount,low,0,167237,5.0,True
HeavyAtomCount,low,0,271339,5.0,True
HeavyAtomCount,low,0,14329,6.0,True
HeavyAtomCount,low,0,38346,6.0,True
HeavyAtomCount,low,0,75336,6.0,True
HeavyAtomCount,low,0,99623,5.0,True
HeavyAtomCount,low,0,145439,6.0,True
HeavyAtomCount,low,0,716694,5.0,True
HeavyAtomCount,low,0,55268,6.0,True
HeavyAtomCount,low,0,7712,6.0,True
HeavyAtomCount,low,0,220769,6.0,True
HeavyAtomCount,low,0,196350,6.0,False
HeavyAtomCount,low,0,280207,5.0,False
HeavyAtomCount,low,0,230933,6.0,False
HeavyAtomCount,low,0,145097,6.0,False
HeavyAtomCount,low,0,68980,6.0,False
HeavyAtomCount,low,0,172869,6.0,False
HeavyAtomCount,low,0,237962,5.0,False
HeavyAtomCount,low,0,217559,6.0,False
HeavyAtomCount,low,0,523690,5.0,False
HeavyAtomCount,low,0,43689,6.0,False
HeavyAtomCount,low,0,165219,6.0,False
HeavyAtomCount,low,0,466555,5.0,False
HeavyAtomCount,low,0,14053,6.0,False
HeavyAtomCount,low,0,174506,6.0,False
HeavyAtomCount,low,0,464104,5.0,False
HeavyAtomCount,low,0,42325,6.0,False
HeavyAtomCount,low,0,151571,6.0,False
HeavyAtomCount,low,0,325729,5.0,False
HeavyAtomCount,low,0,202736,6.0,False
HeavyAtomCount,low,0,49085,6.0,False
HeavyAtomCount,low,0,781686,5.0,False
HeavyAtomCount,low,0,79381,6.0,False
HeavyAtomCount,low,0,193137,6.0,False
HeavyAtomCount,low,0,115765,6.0,False
HeavyAtomCount,low,0,192798,6.0,False
HeavyAtomCount,low,0,184824,6.0,False
HeavyAtomCount,low,0,133721,6.0,False
HeavyAtomCount,low,0,122097,6.0,False
HeavyAtomCount,low,0,57624,6.0,False
HeavyAtomCount,low,0,139911,6.0,False
HeavyAtomCount,low,0,92329,6.0,False
HeavyAtomCount,low,0,211533,6.0,False
HeavyAtomCount,low,0,732295,5.0,False
HeavyAtomCount,low,0,356485,5.0,False
HeavyAtomCount,low,0,182882,6.0,False
HeavyAtomCount,low,0,588717,5.0,False
HeavyAtomCount,low,0,234330,6.0,False
HeavyAtomCount,low,0,670555,5.0,False
HeavyAtomCount,low,0,15131,6.0,False
HeavyAtomCount,low,0,175082,6.0,False
HeavyAtomCount,low,0,105565,5.0,False
HeavyAtomCount,low,0,714496,5.0,False
HeavyAtomCount,low,0,221912,6.0,False
HeavyAtomCount,low,0,481436,5.0,False
HeavyAtomCount,low,0,191175,5.0,False
HeavyAtomCount,low,0,159132,6.0,False
HeavyAtomCount,low,0,117747,6.0,False
HeavyAtomCount,low,0,283942,5.0,False
HeavyAtomCount,low,0,24559,6.0,False
HeavyAtomCount,low,0,534,6.0,False
HeavyAtomCount,low,0,17804,6.0,False
HeavyAtomCount,low,0,188354,6.0,False
HeavyAtomCount,low,0,7979,6.0,False
HeavyAtomCount,low,0,17981,6.0,False
HeavyAtomCount,low,0,210903,6.0,False
HeavyAtomCount,low,0,51276,5.0,False
HeavyAtomCount,low,0,151544,6.0,False
HeavyAtomCount,low,0,21325,5.0,False
HeavyAtomCount,low,0,292108,5.0,False
HeavyAtomCount,low,0,656218,5.0,False
